"country_name","debt_change_percentage"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Jordan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kazakhstan","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kenya","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kosovo","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Kyrgyz Republic","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
"Lao PDR","-100.00"
